coord	FC	cat
chr17:19164289-19164648	0.925897703363489	no
chr17:19220511-19220952	1.39195410652311	REnh
chr17:19225174-19225473	0.773160759886997	no
chr17:19230277-19230854	0.738771947426968	no
chr17:19241343-19241832	1.20354618654196	no
chr17:19250093-19250521	1.35049394211172	REnh
chr17:19265456-19266725	1.04889526068289	promoter
chr17:19350158-19350826	1.07487086625444	REnh
chr17:19370592-19370836	1.54799580776037	no
chr17:19372636-19372992	0.989734817041224	no
chr17:19417093-19417729	1.01199188133316	REnh
chr17:19450041-19450335	1.10886858395855	no
chr17:19494327-19494552	1.53763848658075	no
chr17:19518302-19518576	1.21465344804481	no
chr17:19549231-19549508	1.25298607557369	REnh
chr17:19552095-19552481	1.17795696925192	promoter
chr17:19575745-19576110	1.07262549659154	no
chr17:19603626-19603848	1.42464952825755	no
chr17:19617989-19618224	1.33786063023634	no
chr17:19622060-19622487	1.09391723303894	no
chr17:19648214-19648526	1.49103523350492	promoter
chr17:19657033-19657582	0.948251771104071	REnh
chr17:19665792-19666151	0.834255996791145	no
chr17:19669690-19670182	1.1208784970895	no
chr17:19689213-19689552	0.645027919200347	no
chr17:19715720-19716069	1.24711295570506	no
chr17:19770994-19771384	0.968470777729688	promoter
chr17:19844508-19844675	0.458593934594257	no
chr17:19895944-19896558	1.13559965284588	no
chr17:19912438-19912864	0.916511526014746	promoter
chr17:19913391-19913738	1.58414902761465	promoter
chr17:19998615-19999001	0.894453486880817	no
chr17:20019823-20020421	1.04961490249306	no
chr17:20024788-20025506	1.08191652156388	no
chr17:20059417-20060103	1.10328457817414	promoter
chr17:20097840-20098057	1.34504306418127	no
chr17:20129091-20129384	0.719384913095452	no
chr17:20129948-20130523	1.01114923516376	no
chr17:20224018-20224493	1.09733020886506	no
chr17:20284618-20284975	1.02517396416088	no
chr17:20350199-20350612	0.968774821549023	no
chr17:20549919-20550534	0.974061978508075	no
chr17:20682900-20683129	0.833525106897555	no
chr17:20704888-20705334	0.957867527393313	REnh
chr17:20707452-20707763	1.05744986242308	no
chr17:20752070-20752641	1.01320774278312	no
chr17:20799489-20799761	1.06432767961347	no
chr17:20811712-20811891	0.787473996019237	REnh
chr17:20847565-20847990	0.791453563979102	no
chr17:20896167-20896626	1.03898911028396	REnh
chr17:20923551-20923815	1.35182515659537	no
chr17:20943416-20943844	1.04036303384287	no
chr17:20945508-20945736	0.674914847151454	promoter
chr17:20946660-20947169	1.24386982924203	promoter
chr17:20961876-20962043	0.51947170693718	no
chr17:20994601-20994809	0.907162263676763	no
chr17:21002782-21003424	1.09203742371932	REnh
chr17:21022885-21023366	1.07777636237011	REnh
chr17:21030595-21030892	0.611242276141029	promoter
chr17:21032333-21032972	1.29375830975729	no
chr17:21143020-21143302	1.29846407608076	no
chr17:21179418-21179660	2.98203521044854	REnh
chr17:21183227-21183842	0.979145666424588	REnh
chr17:21188059-21188241	0.982715482635576	promoter
chr17:21191162-21191348	1.02497554467375	promoter
chr17:21192010-21192177	0.787165557651754	promoter
chr17:21193189-21193374	0.852554491558017	promoter
chr17:21219642-21220478	0.86597122936415	REnh
chr17:21226277-21226470	1.30811796032948	REnh
chr17:21262346-21262526	0.675510868623137	no
chr17:21277984-21278368	0.454451729020413	promoter
chr17:21279644-21279887	1.38461608666453	promoter
chr17:21307891-21308137	0.65979407955166	promoter
chr17:21334780-21335024	0.943304186532411	no
chr17:21353054-21353650	1.08825058415896	no
chr17:21360315-21360770	1.12159539177575	REnh
chr17:21414809-21415369	0.946248261849891	no
chr17:21416033-21416691	1.05731410062718	REnh
chr17:21428848-21429086	1.51212915911062	no
chr17:22100141-22100547	1.379317134936	no
chr17:22261447-22261615	1.26505175440917	no
chr17:25334809-25335028	2.13305721459131	no
chr17:25365768-25366061	1.01603848550595	no
chr17:25464105-25464389	0.692201518014013	no
chr17:25524575-25524895	1.48852942818839	no
chr17:25533599-25533775	0.911450867611211	REnh
chr17:25563671-25564178	1.09180702025738	no
chr17:25568732-25568910	0.631884202049041	no
chr17:25572192-25572711	1.11822717001422	no
chr17:25659721-25660431	1.04094216930749	REnh
chr17:25675954-25676439	0.887190950351684	REnh
chr17:25680621-25681436	0.958204349152122	REnh
chr17:25681618-25681783	1.35779772791633	REnh
chr17:25707909-25708455	0.95661969581112	no
chr17:25715349-25715739	1.48458351222422	no
chr17:25741793-25742038	1.11935214491102	no
chr17:25757912-25758326	0.994407304015595	no
chr17:25782831-25783636	0.808094172055786	REnh
chr17:25821246-25821845	0.937292099774716	REnh
chr17:25856397-25856735	0.681781646790111	no
chr17:25861527-25861723	1.10907059678104	no
chr17:25878855-25879204	0.76799514700647	REnh
chr17:25879492-25879782	0.77670642011501	REnh
chr17:25896317-25896714	1.02284257361069	REnh
chr17:25907483-25907780	0.842595554518275	no
chr17:25920561-25920852	1.50647086505922	no
chr17:25926698-25927376	1.1006011668202	no
chr17:25928502-25929142	0.988541898142308	no
chr17:25930169-25930596	0.838081981642285	no
chr17:25936631-25937259	0.825486302210648	no
chr17:25978410-25978828	0.872434988754301	no
chr17:25981597-25982338	1.12588814708165	REnh
chr17:26083679-26084193	1.02535304356228	no
chr17:26087010-26087588	1.04492964353177	no
chr17:26132469-26132894	0.92203832292158	REnh
chr17:26206807-26207491	0.958345792913796	no
chr17:26220100-26220686	1.02552544195835	promoter
chr17:26335618-26335807	0.591643545642365	no
chr17:26368763-26368990	0.873687641400868	promoter
chr17:26520482-26520662	1.37266060053322	no
chr17:26531843-26532097	0.590935223777539	no
chr17:26554609-26554849	0.434396091651039	promoter
chr17:26557765-26557957	0.804848426954929	no
chr17:26560336-26560692	1.23391692028526	no
chr17:26566095-26566397	1.12212962473761	no
chr17:26578189-26579083	1.06925592625728	REnh
chr17:26619922-26620248	1.04440175731859	REnh
chr17:26654818-26655025	1.27571273433506	no
chr17:26662098-26662500	1.62246903312056	promoter
chr17:26665198-26665372	1.920812715627	no
chr17:26674019-26674330	1.15577322218502	no
chr17:26684330-26684863	0.997011198245477	promoter
chr17:26743814-26744213	0.963103596588997	no
chr17:26753278-26753537	0.65979407955166	no
chr17:26772579-26772763	0.617025079131956	no
chr17:26821688-26822250	1.05430105737244	no
chr17:26867683-26868150	0.932753603462592	no
chr17:26875097-26875505	1.0003197260094	REnh
chr17:26940282-26940619	1.17795696925192	no
chr17:26971073-26971262	0.957778096494549	promoter
chr17:26973860-26974221	1.11911795979877	promoter
chr17:27002988-27003367	1.08253291233682	no
chr17:27012029-27012261	0.990234743076312	no
chr17:27041418-27041600	0.885296852667589	no
chr17:27053676-27054351	0.993286254463001	promoter
chr17:27054985-27055296	0.967069532301445	promoter
chr17:27070803-27071146	0.986641452204041	promoter
chr17:27076998-27077564	0.878441613085459	REnh
chr17:27090663-27091232	0.971900356554788	no
chr17:27169411-27169866	0.877318299605256	promoter
chr17:27175734-27176007	1.06863381665313	no
chr17:27176364-27176588	1.08409585616411	no
chr17:27182026-27182234	0.960621735072596	promoter
chr17:27205989-27206495	0.940214572766666	no
chr17:27224227-27224413	0.489093244543193	promoter
chr17:27229811-27230366	0.713770613578688	promoter
chr17:27243226-27243742	1.00357399823017	no
chr17:27280446-27280812	0.938047199546841	promoter
chr17:27292597-27293167	0.964488655219444	no
chr17:27363684-27363880	0.852554491558017	no
chr17:27438768-27439276	0.948436755255628	REnh
chr17:27442959-27443225	0.648758330819275	no
chr17:27444088-27444565	0.724481325726889	no
chr17:27451083-27451531	0.757067776258242	REnh
chr17:27470859-27471298	0.782410403000249	REnh
chr17:27472326-27472739	0.851049392216232	REnh
chr17:27475869-27476385	0.952470700766969	REnh
chr17:27503699-27503969	0.78649090696276	REnh
chr17:27507125-27507709	0.974977594883407	promoter
chr17:27546294-27546870	0.944875681576499	no
chr17:27568084-27568266	1.42464952825755	no
chr17:27570783-27571065	1.09699772737893	no
chr17:27618165-27618515	0.665801765229344	REnh
chr17:27688327-27688640	0.82574392196729	no
chr17:27696778-27697550	0.936623503280135	REnh
chr17:27893111-27893362	1.34543900279484	promoter
chr17:27895024-27895191	0.241832225475559	promoter
chr17:27899876-27900131	0.692201518014013	REnh
chr17:27907252-27907775	0.931065544821849	REnh
chr17:27912041-27912324	1.30847851709146	no
chr17:27918493-27919079	0.783897290171227	promoter
chr17:27920997-27921518	1.05189736493245	promoter
chr17:27944207-27944473	1.30855086828206	REnh
chr17:27944937-27945421	1.1581759957968	REnh
chr17:27946261-27946525	1.00001785002957	promoter
chr17:27952142-27952309	1.0546106897491	REnh
chr17:27966339-27966986	1.05981828906166	REnh
chr17:28106264-28106678	1.04795558699235	no
chr17:28134602-28135198	0.977560249336651	no
chr17:28194863-28195131	0.799192670457088	no
chr17:28258293-28258748	1.04129083270328	promoter
chr17:28260391-28260748	0.807327553481819	no
chr17:28281568-28281744	0.373141648645017	no
chr17:28338950-28339227	1.0663022802233	no
chr17:28348640-28349088	0.847592175070835	no
chr17:28353664-28354074	0.988167983872982	no
chr17:28420370-28420937	1.03825855697299	no
chr17:28422819-28423042	0.664206266151392	no
chr17:28431500-28431982	1.09028340428899	REnh
chr17:28452324-28452691	1.15694078782012	no
chr17:28563780-28564192	0.988811336365792	no
chr17:28605104-28605409	1.04560225360563	no
chr17:28626167-28626418	1.24684334172279	no
chr17:28663400-28664043	0.860768960028916	no
chr17:28667143-28667585	0.936128958276374	REnh
chr17:28694928-28695091	1.56736423181453	no
chr17:28699789-28700129	0.949738778487759	no
chr17:28804098-28804507	0.80385754447013	promoter
chr17:28882253-28882876	1.08454245939847	no
chr17:28892183-28892484	1.48391981840826	no
chr17:28927063-28927335	0.649198229936841	REnh
chr17:28927524-28927731	0.464043654553785	REnh
chr17:28977898-28978300	0.942953085111883	no
chr17:29024868-29025292	0.920978320083659	SE
chr17:29042031-29042539	1.06590398763461	SE
chr17:29044042-29044352	0.930616923214768	SE
chr17:29046305-29046727	1.06032931183732	SE
chr17:29151521-29151928	0.934661209681813	promoter
chr17:29152961-29153317	1.21063261333657	promoter
chr17:29233211-29233555	1.06039639347827	promoter
chr17:29298097-29298382	1.17795696925192	promoter
chr17:29319646-29319855	2.34137125987109	no
chr17:29339572-29340133	1.01121868051518	no
chr17:29342717-29343039	0.916672613780142	no
chr17:29379474-29379726	0.619683524108828	REnh
chr17:29388683-29388974	1.01002013045836	no
chr17:29395321-29395724	0.921673019454964	REnh
chr17:29421885-29422058	1.01805330826749	promoter
chr17:29535707-29535936	1.51212915911062	no
chr17:29543038-29543509	0.738154669934854	no
chr17:29700210-29700563	1.43931033802413	no
chr17:29710595-29710792	1.01805330826749	no
chr17:29716374-29716801	1.19132764994717	no
chr17:29764195-29764775	0.981691383507999	no
chr17:29773605-29773968	0.808562797709503	no
chr17:29835211-29835551	1.03688427832354	no
chr17:29844340-29845018	1.02953735951837	no
chr17:29849015-29849258	1.66016157654802	no
chr17:29852247-29852797	0.985525258989059	REnh
chr17:29853276-29853615	0.935792540918189	REnh
chr17:29860618-29861027	1.16137770156364	REnh
chr17:29868700-29868939	1.42464952825755	no
chr17:29877050-29877275	0.534057661300708	REnh
chr17:29885593-29886401	1.02688718365236	REnh
chr17:29923616-29923972	1.30847851709146	REnh
chr17:29972254-29972794	0.692701781094587	no
chr17:30014617-30014787	0.426069542069842	no
chr17:30021424-30021626	0.738056026377757	no
chr17:30065098-30065583	0.948045735299189	REnh
chr17:30169201-30170039	0.972714538162608	no
chr17:30185724-30185991	0.606441458563655	promoter
chr17:30228686-30228991	1.03488527258164	promoter
chr17:30239797-30240034	0.69715820629195	no
chr17:30241733-30242071	0.865550284738927	no
chr17:30334186-30334491	1.08311341295144	REnh
chr17:30393993-30394170	1.56629443164266	no
chr17:30438501-30438715	1.49776429122076	no
chr17:30462549-30462997	1.36463794694636	no
chr17:30465931-30466213	1.06769578648263	no
chr17:30469322-30469502	0.569418313549819	promoter
chr17:30530416-30530738	1.01015683118184	no
chr17:30579972-30580618	1.03510410834624	no
chr17:30646444-30646948	1.02835981215724	no
chr17:30668136-30668333	1.07119349771851	promoter
chr17:30771189-30771473	1.02267073978368	promoter
chr17:30788754-30789210	0.748853960476248	no
chr17:30789403-30789657	1.27320955436663	no
chr17:30810466-30810905	1.12623547773701	no
chr17:30813867-30814269	0.715315259273822	promoter
chr17:30916075-30916308	1.11612195774263	no
chr17:30936044-30936461	1.00710100272061	no
chr17:30986382-30986684	0.993113507600403	no
chr17:31003424-31003821	1.44408280059301	no
chr17:31082058-31082506	0.793460629140015	no
chr17:31096908-31097186	1.08757663913029	no
chr17:31110421-31111025	1.01351036810727	no
chr17:31204195-31204539	1.17795696925192	promoter
chr17:31236838-31237271	1.09519652644733	REnh
chr17:31263935-31264291	0.989734817041224	REnh
chr17:31325283-31325770	0.979981008033107	no
chr17:31365725-31366081	1.17795696925192	no
chr17:31376825-31377235	1.26505175440917	no
chr17:31847519-31847685	3.45787368393304	no
chr17:32001604-32001961	0.955700937317592	no
chr17:32052686-32053028	1.13747734831542	no
chr17:32078052-32078571	1.10117541775261	no
chr17:32106132-32106549	1.2093273279537	no
chr17:32473474-32473799	1.61262743761056	no
chr17:32498314-32498586	1.25622653531517	no
chr17:32526842-32527439	1.16232728810306	no
chr17:32688275-32688971	1.14903484092935	no
chr17:32747168-32747872	0.963402390223357	no
chr17:32770930-32771276	0.785872883972697	no
chr17:32846322-32846655	1.05800208439938	no
chr17:32869685-32870280	0.965548448263677	no
chr17:32889492-32889762	0.950698389975019	no
chr17:32912047-32912392	0.951861581679571	no
chr17:32965194-32965744	1.0637627813304	no
chr17:33077070-33077349	0.997427165535147	no
chr17:33219723-33220302	1.0548523872269	no
chr17:33288317-33288519	0.357489428479437	promoter
chr17:33303623-33303800	1.251121998398	no
chr17:33307839-33308383	1.00148401505687	promoter
chr17:33325123-33325768	1.0279465306334	no
chr17:33390509-33390976	1.10204137510034	promoter
chr17:33415804-33416885	0.968255625872595	promoter
chr17:33445010-33445395	1.39589535394237	promoter
chr17:33446433-33447235	1.03409968530465	promoter
chr17:33469101-33469555	1.259102110647	promoter
chr17:33498477-33498974	0.957434603713336	no
chr17:33569426-33569631	1.12907908671034	promoter
chr17:33583660-33583999	1.31613373983865	REnh
chr17:33639514-33640232	1.30592622175077	no
chr17:33860170-33860750	1.20366532737614	no
chr17:33866281-33866801	0.942517471851469	no
chr17:33882756-33883064	0.859590220805452	no
chr17:33905523-33905708	0.689178143836183	promoter
chr17:33939867-33940421	1.17795696925192	no
chr17:34074442-34074925	1.01739945413353	no
chr17:34090963-34091494	1.12696316105919	REnh
chr17:34093901-34094489	1.05562478724393	no
chr17:34131456-34132215	0.937072055065081	REnh
chr17:34135850-34136363	1.28495553788752	promoter
chr17:34176582-34176881	1.17795696925192	no
chr17:34274095-34274502	0.751470014417768	REnh
chr17:34296404-34297080	1.01204753696291	no
chr17:34303028-34303449	1.11400707949883	REnh
chr17:34309160-34309393	0.767723198865677	no
chr17:34336445-34336668	2.11099219242175	no
chr17:34399924-34400230	0.929252042922337	no
chr17:34452813-34453030	1.2845594099082	no
chr17:34476205-34476793	1.08032779801115	no
chr17:34480048-34480303	1.43590375083993	no
chr17:34797603-34797770	1.59567220657529	no
chr17:34819813-34820034	1.33093839383009	no
chr17:34838575-34839328	1.05089504939049	REnh
chr17:34890167-34890497	0.862688680644347	promoter
chr17:34891363-34891617	1.92884587395433	promoter
chr17:34948040-34948261	1.21354479309638	promoter
chr17:34959302-34959778	1.08268604164055	promoter
chr17:34965323-34966093	1.51398272910191	REnh
chr17:34982323-34982709	0.964060762124461	no
chr17:34985611-34986330	1.01599335772341	no
chr17:35014601-35014968	1.1191326511869	no
chr17:35062569-35063014	1.12302226715489	no
chr17:35111877-35112294	1.11811156861253	no
chr17:35125561-35125867	0.923950075612689	no
chr17:35207409-35207686	1.19662506702136	REnh
chr17:35212715-35212959	1.10907059678104	no
chr17:35227465-35227731	1.56058800334767	REnh
chr17:35249374-35249768	1.1244742464709	no
chr17:35278675-35279252	1.29232172354822	REnh
chr17:35305288-35305492	2.07347981137326	promoter
chr17:35306052-35306930	0.888079415297306	promoter
chr17:35404781-35405416	1.05145188374779	no
chr17:35531273-35531477	1.22683485179349	no
chr17:35569181-35569399	1.22488752579582	no
chr17:35577531-35577795	1.45306369243177	no
chr17:35596636-35596958	1.12282637786727	no
chr17:35730358-35731073	0.968017548388305	no
chr17:35754607-35755031	0.935155095514794	no
chr17:35774284-35774621	0.997196309008655	no
chr17:35798270-35798583	1.01969019795127	no
chr17:35849967-35850493	0.879740015010925	promoter
chr17:35866805-35867067	0.825451143041866	no
chr17:35879019-35879252	1.0313233216272	no
chr17:35887354-35887882	0.913247537959351	no
chr17:35930544-35930996	0.960511061496947	no
chr17:35969462-35969806	1.09823060923487	promoter
chr17:36010404-36010904	0.903702365394286	no
chr17:36061410-36061835	1.07095103714728	no
chr17:36062522-36062977	0.856961263345118	no
chr17:36097040-36097502	0.889296448982832	no
chr17:36130699-36131351	0.864259435950557	no
chr17:36151415-36151649	1.07135452859563	no
chr17:36175849-36176233	1.05448139595507	no
chr17:36176784-36176969	0.675510868623137	no
chr17:36204289-36204682	1.08290147204351	no
chr17:36313713-36313994	1.10448771961042	no
chr17:36413282-36413544	1.5680089458254	promoter
chr17:36442521-36442771	0.86591538799313	no
chr17:36444134-36444516	0.989268209875179	no
chr17:36478070-36478454	1.32052362211145	no
