coord	FC	cat	catG
chr18:55448521-55449255	0.373459307569686	no	down
chr18:55455370-55457160	0.500578447130216	REnh	down
chr18:55469752-55470685	0.68342514428103	promoter	down
chr18:55549061-55549348	0.829380027154419	no	none
chr18:55637733-55637998	1.02871760319364	no	none
chr18:55672242-55672595	0.429730208659928	no	none
chr18:55710728-55711239	0.855735362668725	promoter	none
chr18:55711733-55712070	0.954820707713403	promoter	no
chr18:55789131-55789421	0.962435646484005	no	no
chr18:55803065-55803326	0.952981959245169	no	no
chr18:55848005-55848290	0.766619408112793	no	no
chr18:55861370-55861677	0.98503532704954	promoter	no
chr18:55862516-55863077	1.18372876369576	promoter	no
chr18:55881021-55881562	1.0807073081103	no	no
chr18:55888574-55891868	1.15230869743744	REnh	no
chr18:55898351-55898569	1.22955032118639	REnh	no
chr18:55899178-55899509	0.856633428634843	REnh	no
chr18:55930221-55930485	0.638224649519192	no	no
chr18:55934980-55938278	1.13270131994005	REnh	no
chr18:55956503-55956749	0.471502380961032	no	no
chr18:55981617-55982034	1.86605898920709	REnh	no
chr18:55982193-55984136	1.37775292434332	REnh	no
chr18:55989253-55989570	1.17020779456553	REnh	no
chr18:56161081-56161371	0.681894556892882	REnh	none
chr18:56197010-56197456	0.891728437859838	no	none
chr18:56207912-56212411	0.835406015537809	REnh	none
chr18:56248502-56249342	0.922227657910773	REnh	none
chr18:56250869-56252371	0.866266233215598	REnh	none
chr18:56252861-56253271	0.695419267557285	no	none
chr18:56253886-56254450	0.655688288790129	no	none
chr18:56265367-56269322	1.26003729179855	REnh	none
chr18:56269518-56269774	1.36215345941823	no	none
chr18:56270472-56274776	0.770262364538649	REnh	none
chr18:56275603-56280711	0.889082777741998	REnh	none
chr18:56281061-56281346	1.17801664164985	no	none
chr18:56334082-56339797	0.989176631021678	REnh	no
chr18:56339976-56340274	1.09776572084487	promoter	no
chr18:56431449-56431847	0.955868859161041	no	none
chr18:56435723-56436006	1.16400827908962	no	none
chr18:56448853-56449180	1.01378756861737	no	none
chr18:56530054-56531448	0.97493636747636	promoter	down
chr18:56561062-56561298	0.405063448015242	no	down
chr18:56724417-56724764	0.951604618647907	no	none
chr18:56751451-56751669	1.40472918771771	no	none
chr18:56806727-56806979	0.437644677315977	promoter	none
chr18:56807205-56807444	0.475449552565464	promoter	no
chr18:56975727-56976074	0.822992533233835	no	none
chr18:57025529-57026575	0.808793411835508	promoter	no
chr18:57069602-57070086	0.961632493852237	no	none
chr18:57298847-57299153	1.09941910697461	no	none
chr18:57364561-57364879	1.04798042738251	no	none
chr18:57490896-57491177	0.986784086989789	no	none
chr18:57504726-57505135	0.754294311374317	no	none
chr18:57552641-57553901	0.779462132490168	no	none
chr18:57566387-57568713	0.586776546388263	promoter	up
chr18:57569654-57569982	0.516194549772504	REnh	up
chr18:57571908-57572296	0.453823778140967	REnh	none
chr18:57575268-57576662	0.510840056704037	no	none
chr18:57576875-57577618	0.490301467842048	no	none
chr18:57584489-57586098	0.684387692587296	REnh	none
chr18:57590211-57591142	0.56553722644972	REnh	none
chr18:57617330-57623164	0.723515459068341	REnh	none
chr18:57623330-57623785	0.84844298853449	no	none
chr18:57624281-57629577	0.790849315836754	REnh	none
chr18:57655387-57655662	1.06506005360682	no	none
chr18:57661616-57661854	0.926525368558196	no	none
chr18:57663600-57664046	0.944479422552887	no	none
chr18:57710914-57711176	0.625277331468751	no	none
chr18:57711686-57712702	0.987030468567049	no	none
chr18:57719607-57721777	0.964515613574527	REnh	none
chr18:57721899-57722408	1.12528619016763	no	none
chr18:58081401-58081736	1.02157147729715	no	none
chr18:58755966-58756433	0.943490934217517	no	none
chr18:58989589-58989813	1.05309035486399	no	none
chr18:59169785-59170057	1.710639850709	no	none
chr18:59249176-59249424	0.899354536635668	no	none
chr18:59303139-59303386	1.01503625071133	no	none
chr18:59659763-59660195	0.324095780792174	REnh	none
chr18:59665807-59666392	0.304293594593059	no	none
chr18:59798597-59798901	1.13769924173385	no	no
chr18:59853681-59854201	0.704804142962917	promoter	no
chr18:59854533-59855160	0.997336766791501	promoter	no
chr18:60093019-60093263	1.01905113523547	REnh	none
chr18:60118285-60118852	1.05505110135674	REnh	none
chr18:60152900-60153326	1.36026474495901	REnh	none
chr18:60189386-60190595	0.748231770953124	promoter	none
chr18:60190917-60192560	1.11302855216823	promoter	no
chr18:60192817-60193094	0.963807353899774	no	no
chr18:60193443-60194381	0.679659104277768	REnh	no
chr18:60251558-60251913	0.840478545354128	no	none
chr18:60305648-60305999	1.40866979838527	no	none
chr18:60382076-60382311	0.989971177461303	promoter	none
chr18:60383299-60383655	0.490057213521483	promoter	no
chr18:60625110-60625464	0.728379088760057	no	no
chr18:60822716-60822964	0.593888942884262	no	none
chr18:60987671-60988222	0.476941754821829	promoter	none
chr18:60990253-60990580	0.859431869163393	REnh	none
chr18:61033684-61035139	0.573140690060223	promoter	no
chr18:61089311-61090632	0.862344591938365	promoter	no
chr18:61106556-61106777	1.02920020991985	no	none
chr18:61121649-61122481	0.312548164144493	no	none
chr18:61139027-61139942	0.412809009796313	no	none
chr18:61140103-61140324	0.237681857926299	no	none
chr18:61143654-61143989	0.943490934217518	promoter	none
chr18:61185704-61186006	0.782907378407288	no	none
chr18:61245604-61245977	0.873731900264281	no	none
chr18:61491289-61491555	1.09107814411112	no	none
chr18:61517281-61517544	1.12218646905981	no	none
chr18:61630913-61631152	1.148202654274	no	none
chr18:61637141-61638444	0.779554384741319	promoter	no
chr18:64884908-64885155	0.901826173584676	no	none
chr18:66381783-66382389	0.951476696317913	promoter	no
chr18:67136616-67136879	1.17632303455494	REnh	none
chr18:67601714-67603444	0.483163647509279	REnh	none
chr18:67839471-67839755	0.728714157481828	no	no
chr18:67846731-67848794	0.877497174559754	REnh	no
chr18:67849596-67849911	0.912478325996622	no	no
chr18:67850130-67850612	1.19404094720434	no	no
chr18:67863050-67863499	0.854337185497039	no	no
chr18:67872341-67873461	0.986836353372926	promoter	no
chr18:67910467-67910772	0.345139647435357	no	none
chr18:67947703-67948072	1.7058575195636	SE	none
chr18:67953272-67958983	1.02584012458951	promoter	down
chr18:67959157-67959414	1.45345922745385	SE	down
chr18:67959612-67960271	1.50637535055349	SE	down
chr18:68003052-68005632	0.762623699836024	REnh	none
chr18:68022585-68022887	0.393329480874986	SE	none
chr18:68023140-68027449	0.863453277270864	SE	none
chr18:68027650-68035582	0.853102835572788	SE	none
chr18:68036123-68042059	0.859744903610633	SE	none
chr18:68049145-68053725	0.800266070749218	promoter	no
chr18:68083074-68084053	0.739806103166752	REnh	none
chr18:68085457-68093780	0.752564820957702	REnh	none
chr18:68098043-68099415	0.423163084072706	no	none
chr18:68099564-68101952	0.81737119068426	REnh	none
chr18:68117159-68117587	0.520471024146647	no	none
chr18:71815284-71815597	1.10202289558274	promoter	none
chr18:71815716-71816348	1.31022793849961	promoter	no
chr18:71863576-71863879	0.725641747677115	REnh	none
chr18:72020448-72020794	0.944911688473184	no	none
chr18:72162856-72163265	0.582834240247636	promoter	none
chr18:72163520-72164402	0.847615702647614	promoter	no
chr18:72263735-72266038	0.984580587750773	promoter	no
chr18:72369616-72369950	0.917915561466015	no	none
chr18:72518070-72518403	0.827866708649359	REnh	none
chr18:72518895-72519179	0.704310202152094	REnh	none
chr18:72675879-72676140	0.900128634411239	no	none
chr18:72920271-72921998	0.811224470651935	promoter	no
chr18:72923835-72924177	0.52974296315236	promoter	no
chr18:73191042-73191263	0.739826628193127	no	none
chr18:73201872-73202093	0.72931340435283	REnh	none
chr18:74117968-74118337	1.14620546583526	no	no
chr18:74188879-74189190	0.686948358640088	REnh	no
chr18:74203098-74204947	0.473549350524916	REnh	no
chr18:74206070-74206486	0.564928525950502	promoter	no
chr18:74207449-74208440	0.659521344801091	promoter	no
chr18:74270873-74271472	1.1004487606123	REnh	none
chr18:74398712-74398998	1.05250057551017	no	none
chr18:74421773-74422095	1.15009478842573	REnh	none
chr18:74532972-74535422	0.853054914013389	promoter	no
chr18:74712438-74712783	0.860310519307841	no	no
chr18:74774048-74774274	1.16336678432979	REnh	no
chr18:74774692-74775107	0.980025318787917	no	no
chr18:74776700-74778199	1.04167652309259	REnh	no
chr18:74778575-74778869	1.4120501326546	no	no
chr18:74779159-74780097	1.29840807140984	REnh	no
chr18:74801175-74801565	0.907928843523157	REnh	no
chr18:74812509-74814878	1.02927100898448	REnh	no
chr18:74839535-74840718	0.815515449386039	no	no
chr18:74841076-74841533	1.02535565736004	REnh	no
chr18:74842926-74845193	0.784700500415673	promoter	no
chr18:76252092-76253368	2.87554353159754	no	none
chr18:76253594-76255764	2.14160784386545	no	none
chr18:76610528-76611118	0.525014068673216	no	none
chr18:76611904-76612128	0.501050047070986	no	none
chr18:76829071-76830059	0.961943096656435	promoter	no
chr18:77005389-77005983	0.676278363481393	REnh	no
chr18:77006483-77006843	0.719089086058214	REnh	no
chr18:77139003-77139306	0.93909837659328	REnh	none
chr18:77140862-77141210	0.782582521697218	no	none
chr18:77153645-77155632	0.520271947856922	promoter	none
chr18:77155789-77157013	0.448659127664631	promoter	no
chr18:77159908-77160669	0.927874853030465	promoter	no
chr18:77217681-77219413	0.280237856554509	REnh	no
chr18:77288763-77289106	1.06923129275027	no	no
chr18:77328897-77333236	0.583304011873594	REnh	none
chr18:77336515-77336801	0.212341218789327	no	none
chr18:77344204-77344505	0.252595478275456	no	none
chr18:77348839-77349074	0.722436333118951	no	none
chr18:77359692-77359934	0.873731900264281	no	none
chr18:77370623-77371660	0.745595232947797	no	none
chr18:77404022-77404391	0.814226890030619	no	none
chr18:77438616-77439423	0.709611613363318	promoter	none
chr18:77439549-77440394	1.38243497358888	promoter	no
chr18:77711046-77712392	0.55685434245061	promoter	no
chr18:77724553-77725994	0.647879390262192	promoter	no
chr18:77747741-77749437	0.845398478285707	promoter	no
chr18:77793343-77793807	0.671420606425953	promoter	none
chr18:77794441-77794997	0.638137059653736	promoter	down
chr18:77866886-77867630	0.974895252519134	promoter	no
chr18:78015721-78016021	0.996146177008839	no	none
chr19:247065-247447	0.922138099724906	no	none
chr19:267143-267608	1.0732520297252	REnh	none
chr19:289972-292216	0.863560399679133	promoter	no
chr19:343975-344836	1.38243497358888	promoter	no
chr19:408727-409344	0.687414211094569	promoter	no
chr19:460006-460661	0.899411015628404	promoter	no
chr19:488369-489332	0.883149651816578	no	none
chr19:495702-496015	0.873731900264282	promoter	none
chr19:506455-507058	0.800996674435829	promoter	none
chr19:507232-507971	1.00973306080352	promoter	no
chr19:530847-531590	0.53909380674877	promoter	none
chr19:531809-533135	0.805812707572999	promoter	no
chr19:570821-572338	0.544110595933914	promoter	no
chr19:572514-573335	0.804961187925495	promoter	no
chr19:588348-588601	1.74079409136624	promoter	none
chr19:632550-633630	0.74895019478173	promoter	down
chr19:661877-663825	1.19333794409368	promoter	no
chr19:664915-665264	0.734642885750431	promoter	none
chr19:676332-677679	0.516810532836494	promoter	no
chr19:679850-680522	0.538592581681702	SE	no
chr19:708922-709732	0.800231845562765	promoter	no
chr19:734082-734392	0.799812111747845	REnh	no
chr19:750668-753463	0.601092567240985	promoter	down
chr19:770237-770683	0.735455832962318	REnh	none
chr19:771226-771606	0.668550240711025	REnh	none
chr19:782041-783148	0.524418275350832	REnh	none
chr19:796418-797168	0.727054282516748	promoter	none
chr19:797294-798873	1.04776168707732	promoter	no
chr19:799174-799466	1.4530016683953	promoter	no
chr19:860260-861275	0.602412921045873	promoter	no
chr19:861525-862052	0.706940201241731	REnh	no
chr19:869186-870021	0.505779137126575	REnh	no
chr19:883632-884212	0.535035100646389	REnh	no
chr19:892537-893201	0.74900215004811	promoter	no
chr19:908821-909497	1.05154967830142	REnh	no
chr19:912446-913859	0.982564682475418	promoter	no
chr19:917379-918072	0.821944234710937	promoter	no
chr19:921615-922124	0.786413284372785	REnh	none
chr19:924769-926106	0.749495415889889	promoter	no
chr19:926754-927658	0.568819444095038	promoter	no
chr19:933193-933994	2.54153923125308	no	no
chr19:949336-949568	0.101372209422928	no	no
chr19:982642-983149	0.766176199290402	promoter	none
chr19:983781-984911	0.873731900264281	promoter	no
chr19:1000140-1000389	0.67287399215755	no	none
chr19:1001667-1001991	0.766962217950927	no	no
chr19:1020277-1022126	0.968119375192217	promoter	no
chr19:1025706-1028877	0.816268761131974	promoter	no
chr19:1042030-1042895	0.836232677076973	promoter	no
chr19:1044347-1045280	0.593110331861491	REnh	no
chr19:1064572-1067739	0.837858352855773	promoter	no
chr19:1094898-1095442	1.44709809879714	promoter	no
chr19:1099288-1099897	0.77910389662555	no	none
chr19:1101433-1103835	0.876440726493592	promoter	none
chr19:1103972-1105658	0.99506372761678	promoter	no
chr19:1113243-1113765	0.794404749786331	REnh	no
chr19:1168715-1169685	1.16764783001679	REnh	no
chr19:1172475-1182768	0.890460728969567	REnh	no
chr19:1183068-1185979	0.75538563663377	REnh	none
chr19:1188701-1190143	0.792022048256335	REnh	none
chr19:1194248-1194876	0.910723089945242	REnh	none
chr19:1205664-1206993	1.48603640075418	promoter	no
chr19:1227569-1228093	0.797004620328889	REnh	no
chr19:1236941-1237813	0.694475190084316	promoter	no
chr19:1239725-1240594	0.76606069393322	promoter	none
chr19:1241645-1242723	0.97630448193885	promoter	no
chr19:1244423-1244752	1.41003792600195	SE	no
chr19:1247549-1249652	0.911043378850151	promoter	up
chr19:1249820-1250282	1.38112557056874	promoter	up
chr19:1250403-1254462	1.62869518605639	promoter	up
chr19:1258084-1258485	1.64751660898542	no	up
chr19:1258697-1260867	1.2889138429916	REnh	up
chr19:1261075-1263526	1.40487591258299	REnh	none
chr19:1265056-1267328	1.39629416152478	promoter	none
chr19:1269236-1270835	1.1026929971983	promoter	no
chr19:1274424-1276909	0.964902182254936	promoter	no
chr19:1354392-1354845	0.786445996141975	promoter	none
chr19:1355045-1355383	0.644205131368235	promoter	no
chr19:1371993-1372319	0.920833350413299	no	no
chr19:1383552-1384364	0.904918047804946	promoter	no
chr19:1400680-1401542	0.445378108808505	promoter	no
chr19:1406877-1407286	1.02249442584844	promoter	none
chr19:1407590-1408993	1.43425975962983	promoter	no
chr19:1438255-1439328	0.821244251246045	promoter	no
chr19:1444155-1444936	0.52457167370767	SE	none
chr19:1445071-1446143	0.834704233027462	SE	none
chr19:1455066-1455514	0.256565068594254	SE	no
chr19:1468697-1469274	0.665947857395249	SE	no
chr19:1470058-1470580	0.61872566209191	SE	no
chr19:1478503-1479990	1.05396856645653	promoter	no
chr19:1490108-1490329	0.634054820391287	promoter	no
chr19:1491201-1491596	0.469109312587625	promoter	no
chr19:1503233-1503660	0.761173845479833	REnh	none
chr19:1507960-1508306	0.812631767378667	REnh	no
chr19:1508510-1508814	0.277484409270284	REnh	no
chr19:1512698-1514106	0.676414313313934	promoter	no
chr19:1568510-1568798	0.437955391404291	promoter	none
chr19:1591219-1592789	0.824156896466661	promoter	no
chr19:1604524-1606139	0.744978271984337	promoter	no
chr19:1618271-1618495	0.97816200786559	SE	no
chr19:1624549-1624788	1.03493704791452	no	no
chr19:1651261-1652385	0.770103921581632	promoter	no
chr19:1652620-1652982	0.868684344514632	promoter	none
chr19:1653086-1653593	0.625788239486015	promoter	none
chr19:1655399-1655759	0.389669905658031	no	none
chr19:1671915-1673235	0.720987568848998	REnh	none
chr19:1725851-1726210	0.582972532455868	REnh	none
chr19:1744200-1750999	0.913088306663429	SE	none
chr19:1752807-1753777	1.07862715325758	promoter	no
chr19:1754004-1754298	1.86520072325921	promoter	no
chr19:1754624-1756120	1.36396137089766	promoter	no
chr19:1766808-1767767	0.93302277566778	SE	no
chr19:1795763-1796135	0.784823011245715	REnh	no
chr19:1847637-1848803	1.19545094067854	promoter	no
chr19:1862119-1863615	1.00487829141128	promoter	no
chr19:1864072-1865190	0.795420462340466	promoter	none
chr19:1875627-1876221	1.27724616146079	SE	none
chr19:1884919-1885219	1.32510631368494	promoter	no
chr19:1897419-1897779	0.487631060540295	REnh	none
chr19:1905370-1906091	0.858322166573554	promoter	down
chr19:1939961-1942645	0.889936673326003	promoter	no
chr19:2014957-2015963	0.832153903650753	promoter	no
chr19:2019538-2019895	0.873731900264281	no	none
chr19:2028622-2029078	0.775421700515839	SE	none
chr19:2031889-2032903	0.590276570936983	SE	none
chr19:2041179-2043060	0.552763465412365	SE	no
chr19:2047216-2048321	1.22119075487956	SE	no
chr19:2050028-2051245	0.523661704784582	promoter	no
chr19:2051393-2051739	0.812524761892003	promoter	none
chr19:2055849-2056866	0.845559982706244	SE	none
chr19:2058297-2061554	0.675626143577657	SE	none
chr19:2061671-2062435	0.478937477050389	SE	none
chr19:2069686-2070077	0.780229080973217	REnh	none
chr19:2086454-2088154	1.34624746197167	no	no
chr19:2088560-2089628	1.68966830518034	REnh	no
chr19:2089871-2090417	1.07987554279487	no	no
