gid	dmso	jq1	chr	start	end	gname	else	dir	len	type	type2	LFC
64410	0.0798004987531172	0.0305164319248826	chr15	86302558	86338189	KLHL25	0	-	35632	no	no	-1.38681147562983
64411	0.0593869731800766	0.0615384615384615	chr5	141032967	141061800	ARAP3	0	-	28834	no	no	0.0513418731545547
64417	0.0807453416149068	0.0424328147100424	chr5	43444353	43483992	C5orf28	0	-	39640	no	no	-0.928198649227356
64418	0.217592592592593	0.0682926829268293	chr7	112402436	112430478	TMEM168	0	-	28043	no	no	-1.67182652696201
64419	0.0170394036208733	0.0182291666666667	chr3	9691116	9744078	MTMR14	0	+	52963	no	no	0.0973737689902224
64420	0.0358890701468189	0.0217391304347826	chr9	114803060	114937577	SUSD1	0	-	134518	no	no	-0.723250311003528
64421	0.0182054616384915	0.0165562913907285	chr10	14946609	14996431	DCLRE1C	0	-	49823	no	no	-0.136991778533494
64422	0.124542124542125	0.101990049751244	chr3	112251353	112280810	ATG3	0	-	29458	no	no	-0.288205386891332
64423	0.0170788115993595	0.00580270793036751	chr14	105155942	105185947	INF2	0	+	30006	no	no	-1.55740937074002
64425	0.0601092896174863	0.0578806767586821	chr9	37485931	37503694	POLR1E	0	+	17764	yes	down	-0.0545061797254014
64426	0.0313676286072773	0.0194319880418535	chr12	118814357	118855840	SUDS3	0	+	41484	no	no	-0.690842958284622
64427	0.062780269058296	0.0776699029126214	chr2	74710199	74721691	TTC31	0	+	11493	no	no	0.307044450679482
64428	0.0650069156293223	0.0591054313099042	chr16	779768	790997	NARFL	0	-	11230	no	no	-0.137302496030188
64429	0.15653298835705	0.0600500417014178	chr10	114190057	114206672	ZDHHC6	0	-	16616	no	no	-1.38222957532166
64430	0.0492957746478873	0.0318021201413428	chr14	60558628	60601532	PCNXL4	0	+	42905	no	no	-0.632341043942492
64431	0.01171875	0.00943396226415094	chr12	100593864	100618202	ACTR6	0	+	24339	yes	down	-0.312882955284356
64432	0.164110429447853	0.109803921568627	chr3	15090018	15106816	MRPS25	0	-	16799	no	no	-0.579737346971323
64434	0.132478632478632	0.107266435986159	chr7	156742416	156765876	NOM1	0	+	23461	yes	down	-0.304560962917274
64598	0.833333333333333	0.333333333333333	chr7	100209724	100213000	MOSPD3	0	+	3277	no	no	-1.32192809488736
64599	0.00809716599190283	0.0123626373626374	chr7	100277129	100286870	GIGYF1	0	-	9742	no	no	0.610497592828294
64601	0.0382165605095541	0.0413793103448276	chr20	2821342	2847378	VPS16	0	+	26037	no	no	0.114711658876692
64641	0.0563380281690141	0.00699300699300699	chr8	25699245	25902640	EBF2	0	-	203396	no	no	-3.01012421727371
64645	0.143931256713212	0.0938292476754015	chr1	100503788	100548929	HIAT1	0	+	45142	no	no	-0.617270324888661
64651	0.133590733590734	0.0368331922099915	chr3	39183341	39195102	CSRNP1	0	-	11762	yes	up	-1.85874159861124
64682	0.0153846153846154	0.0106165781951817	chr2	112525213	112641741	ANAPC1	0	-	116529	no	no	-0.535169527394431
64689	0.00578034682080925	0.00176991150442478	chr3	39138089	39149854	GORASP1	0	-	11766	no	no	-1.70747882966583
64708	0.0141843971631206	0.00522875816993464	chr2	232646380	232673964	COPS7B	0	+	27585	no	no	-1.43976458518122
64710	0.0339195979899497	0.0270096463022508	chr1	205681946	205719372	NUCKS1	0	-	37427	no	no	-0.328644323859024
64718	0.00921658986175115	0.00725294650951949	chr16	1413205	1464721	UNKL	0	-	51517	yes	up	-0.345665843146903
64743	0.0840336134453782	0.0695187165775401	chrX	48455879	48463582	WDR13	0	+	7704	no	no	-0.273565073325964
64744	0.0542452830188679	0.0345572354211663	chr1	40839377	40888998	SMAP2	0	+	49622	no	no	-0.65050988475405
64745	0.161616161616162	0.149253731343284	chr14	21457964	21465194	METTL17	0	+	7231	no	no	-0.114804475490801
64746	0.0700778642936596	0.0386029411764706	chr1	226332379	226374423	ACBD3	0	-	42045	no	no	-0.860248036457048
64747	0.0853658536585366	0.114285714285714	chr3	158519714	158547508	MFSD1	0	+	27795	no	no	0.420914065615513
64748	0.352112676056338	0.131034482758621	chr19	11466061	11476374	LPPR2	0	+	10314	no	no	-1.42609064684139
64750	0.00864040660736976	0.0055433801727472	chr17	62540734	62658386	SMURF2	0	-	117653	no	no	-0.640333252460777
64753	0.116504854368932	0.0788177339901478	chr7	128431463	128462187	CCDC136	0	+	30725	no	no	-0.563797890723114
64754	0.0131614289551437	0.00797360461919164	chr1	245912641	246670644	SMYD3	0	-	758004	no	no	-0.72301215859174
64755	0.0469061876247505	0.0443974630021142	chr16	31500795	31519740	C16orf58	0	-	18946	no	no	-0.0793010090430638
64756	0.0950413223140496	0.0436974789915966	chr1	47100710	47134099	ATPAF1	0	-	33390	no	no	-1.12100485883663
64757	0.232876712328767	0.0987654320987654	chr1	220960038	220987741	MARC1	0	+	27704	yes	down	-1.23748828525495
64759	0.0133802816901408	0.0120405576679341	chr7	47314751	47621742	TNS3	0	-	306992	yes	down	-0.152206275621414
64760	0.0747295968534907	0.0322255790533736	chr8	21946713	21961891	FAM160B2	0	+	15179	no	no	-1.21347345711446
64761	0.0021505376344086	0.00153374233128834	chr7	139723548	139763521	PARP12	0	-	39974	no	no	-0.487641248235684
64762	0.0771175726927939	0.0418848167539267	chr18	29843483	30050447	GAREM	0	-	206965	yes	down	-0.880632281125843
64763	0.126506024096386	0.0899854862119013	chr19	42580289	42585720	ZNF574	0	+	5432	no	no	-0.491441853749252
64764	0.021250758955677	0.00740318906605923	chr7	137559724	137686847	CREB3L2	0	-	127124	no	no	-1.52129558861288
64766	0.0474613686534216	0.0352941176470588	chr1	33283042	33324480	S100PBP	0	+	41439	no	no	-0.427325950072408
64768	0.0160320641282565	0.0136518771331058	chr9	95375465	95432547	IPPK	0	-	57083	no	no	-0.231860849084987
64769	0.0365591397849462	0.0358490566037736	chr1	37955560	37980420	MEAF6	0	-	24861	no	no	-0.0282969712619217
64770	0.0537974683544304	0.0315789473684211	chr3	123632273	123680255	CCDC14	0	-	47983	no	no	-0.768575200683028
64771	0.018161180476731	0.0107665805340224	chr6	34555056	34664627	C6orf106	0	-	109572	no	no	-0.754297858170428
64772	0.0786686838124055	0.0557377049180328	chr17	77071018	77084685	ENGASE	0	+	13668	no	no	-0.49713584783331
64773	0.0288461538461538	0.020979020979021	chr20	2815960	2821889	PCED1A	0	-	5930	no	no	-0.459431618637297
64776	0.125	0.0935251798561151	chr11	111749947	111754797	C11orf1	0	+	4851	no	no	-0.418501354582415
64777	0.0973036342321219	0.0588235294117647	chr5	177557961	177575571	RMND5B	0	+	17611	no	no	-0.726100341278974
64778	0.0122586576769844	0.00878203282464728	chr3	171757417	172118492	FNDC3B	0	+	361076	no	no	-0.481174180614704
64779	0.100656455142232	0.0454065469904963	chr16	86563781	86588841	MTHFSD	0	-	25061	no	no	-1.14846746176523
64780	0.00642398286937901	0.00722673893405601	chr6	109765265	109787171	MICAL1	0	-	21907	no	no	0.169876732206953
64781	0.0198598130841121	0.013446567586695	chr22	47080306	47134152	CERK	0	-	53847	no	no	-0.562614091739546
64782	0.0385500575373993	0.0221546481320591	chr15	89164526	89175512	AEN	0	+	10987	no	no	-0.799123599804107
64783	0.162011173184358	0.047808764940239	chr1	110881944	110889303	RBM15	0	+	7360	yes	up	-1.76074627109293
64784	0.0412371134020619	0.0261306532663317	chr15	91073117	91188577	CRTC3	0	+	115461	no	no	-0.658200155102791
64785	0.0571428571428571	0.0361990950226244	chr16	58426297	58440048	GINS3	0	+	13752	no	no	-0.658619542446465
64786	0.0256673511293634	0.0116279069767442	chr12	72233486	72320629	TBC1D15	0	+	87144	no	no	-1.14234298239448
64787	0.0413165266106443	0.0315315315315315	chr11	706119	727727	EPS8L2	0	+	21609	no	no	-0.389923729625243
64788	0.00574112734864301	0.00226551880380607	chr16	903634	1031318	LMF1	0	-	127685	no	no	-1.34149259229337
64792	0.075	0.0413793103448276	chr7	100956647	100965104	IFT22	0	-	8458	no	no	-0.857980995127572
64793	0.0669216061185468	0.0253878702397743	chr1	26560643	26605529	CEP85	0	+	44887	yes	down	-1.39833269649523
64794	0.0279503105590062	0.0145234493192133	chr9	135469675	135545788	DDX31	0	-	76114	no	no	-0.944480179001593
64795	0.0654708520179372	0.0379918588873813	chr2	86947413	87005164	RMND5A	0	+	57752	no	no	-0.785162451109816
64798	0.0717299578059072	0.0689655172413793	chr8	120885894	121063157	DEPTOR	0	+	177264	yes	down	-0.0567005874796524
64799	0.0678642714570858	0.0217096336499322	chr15	67547137	67794142	IQCH	0	+	247006	no	no	-1.6443168571502
64800	0.032258064516129	0.05	chr22	43924623	44208217	EFCAB6	0	-	283595	no	no	0.632268215499513
64801	0.197530864197531	0.0912698412698413	chr1	231114822	231136479	ARV1	0	+	21658	no	no	-1.11386796455828
64802	0.211567732115677	0.0653061224489796	chr1	10003485	10045556	NMNAT1	0	+	42072	no	no	-1.69582945140375
64834	0.142105263157895	0.0592592592592593	chr1	43829067	43833745	ELOVL1	0	-	4679	no	no	-1.26184749088335
64837	0.0798442064264849	0.0452865064695009	chr11	66024764	66035332	KLC2	0	+	10569	no	no	-0.818106478011496
64838	1.5	0.888888888888889	chr2	27714749	27718126	FNDC4	0	-	3378	no	no	-0.754887502163469
64839	0.0269892973476035	0.0135746606334842	chr5	107194733	107717799	FBXL17	0	-	523067	no	no	-0.991471286370064
64840	0.36969696969697	0.136125654450262	chrX	48367346	48379202	PORCN	0	+	11857	no	no	-1.44140423321173
64841	0.158607350096712	0.0974212034383954	chr14	53241910	53258386	GNPNAT1	0	-	16477	no	no	-0.703151919262462
64843	0.243243243243243	0.0512820512820513	chr15	76629146	76634816	ISL2	0	+	5671	no	no	-2.24587385467561
64844	0.0579389650597081	0.0228002569043031	chr2	160568967	160625094	MARCH7	0	+	56128	no	no	-1.34548383436028
64847	0.21558872305141	0.104247104247104	chr17	48624449	48633213	SPATA20	0	+	8765	no	no	-1.04827440665146
64848	0.0262891809908999	0.011063829787234	chr5	112849390	112930984	YTHDC2	0	+	81595	no	no	-1.24861833069325
64849	0.0313479623824451	0.0208955223880597	chr20	45186461	45313124	SLC13A3	0	-	126664	no	no	-0.585177844410024
64852	0.112980769230769	0.0659340659340659	chr11	62342516	62359109	TUT1	0	-	16594	no	no	-0.776981273014085
64853	0.0557491289198606	0.0197889182058048	chr1	222841354	222885864	AIDA	0	-	44511	no	no	-1.49425651588689
64854	0.0230473751600512	0.0175913396481732	chr4	53457126	53525502	USP46	0	-	68377	no	no	-0.389737099305392
64855	0.00314541495281878	0.00120506125728058	chr9	130267616	130341286	FAM129B	0	-	73671	no	no	-1.38414386911144
64856	0.0424929178470255	0.0242557883131202	chr1	1370902	1378262	VWA1	0	+	7361	yes	down	-0.808893344228564
64857	0.0438799076212471	0.039119804400978	chr19	39903749	39919055	PLEKHG2	0	+	15307	no	no	-0.165661331658609
64858	0.128440366972477	0.0569620253164557	chr1	114447914	114456708	DCLRE1B	0	+	8795	no	no	-1.17302634401547
64859	0.487437185929648	0.0931744312026002	chr2	192542797	192553248	NABP1	0	+	10452	no	no	-2.38721030458716
64860	0.752688172043011	0.171232876712329	chrX	101854095	101859085	ARMCX5	0	+	4991	no	no	-2.13609257494223
64863	0.325714285714286	0.115107913669065	chr18	2537523	2571489	METTL4	0	-	33967	yes	down	-1.50061997505592
64864	0.0281762295081967	0.0160271976687712	chr15	56382730	56535483	RFX7	0	-	152754	no	no	-0.813956371235574
64866	0.0437727983324648	0.00736507936507937	chr3	45123765	45187914	CDCP1	0	-	64150	no	no	-2.57126163961781
64895	0.0352348993288591	0.0432900432900433	chr2	60983364	61029221	PAPOLG	0	+	45858	no	no	0.297030151154706
64897	0.134529147982063	0.107142857142857	chr12	121440224	121454305	C12orf43	0	-	14082	no	no	-0.328383117024662
64900	0.0951086956521739	0.0373626373626374	chr20	39969559	39989222	LPIN3	0	+	19664	no	no	-1.34798095472367
64901	0.0151950718685832	0.0065136476426799	chr5	170288895	170727019	RANBP17	0	+	438125	no	no	-1.22206591440845
64919	0.06875	0.0142857142857143	chr14	99635624	99738050	BCL11B	0	-	102427	yes	up	-2.2667865406949
64921	0.0914285714285714	0.065	chr7	94139169	94186328	CASD1	0	+	47160	no	no	-0.492205359801304
64924	0.0700197238658777	0.0317353139770425	chr5	68389775	68426899	SLC30A5	0	+	37125	no	no	-1.14167225611255
64925	0.261904761904762	0.0975609756097561	chr3	49199967	49203785	CCDC71	0	-	3819	yes	down	-1.42466620047662
64927	0.0268199233716475	0.0142348754448399	chr15	99676527	99791431	TTC23	0	-	114905	no	no	-0.913875245708646
64928	0.604430379746835	0.186936936936937	chr6	44081372	44095191	MRPL14	0	-	13820	no	no	-1.69302451486183
64940	0.0896686159844055	0.0628366247755835	chr7	66767624	66786513	STAG3L4	0	+	18890	yes	down	-0.512997440845024
64943	0.00338696020321761	0.00168067226890756	chr3	52558384	52569093	NT5DC2	0	-	10710	no	no	-1.01095260879815
64946	0.133561643835616	0.0685920577617329	chr5	68485374	68506184	CENPH	0	+	20811	no	no	-0.961392312587834
64949	1.36	0.663212435233161	chr20	3026674	3028896	MRPS26	0	+	2223	no	no	-1.0360636887437
64951	2.22857142857143	0.688888888888889	chr7	43906156	43909145	MRPS24	0	-	2990	no	no	-1.69377598786008
64960	0.128440366972477	0.0760626398210291	chr1	36921361	36930040	MRPS15	0	-	8680	no	no	-0.755838777213656
64963	0.0671641791044776	0.0288713910761155	chr15	89010683	89021861	MRPS11	0	+	11179	no	no	-1.21805137984056
64965	0.046875	0.0308008213552361	chr2	105654482	105716418	MRPS9	0	+	61937	no	no	-0.60584986719498
64968	0.0726984126984127	0.0245977436656186	chr21	35445822	35515334	MRPS6	0	+	69513	no	no	-1.56339788040311
64969	0.0736	0.0338680926916221	chr2	95752951	95787754	MRPS5	0	-	34804	no	no	-1.11977902367277
64976	2	0.781609195402299	chr22	19420035	19423596	MRPL40	0	+	3562	no	no	-1.35548065459839
64978	0.243523316062176	0.109360518999073	chr17	73894723	73901181	MRPL38	0	-	6459	no	no	-1.15496791453573
64983	0.542857142857143	0.36144578313253	chr7	42971938	42977453	MRPL32	0	+	5516	no	no	-0.586793332237025
65003	0.276595744680851	0.19672131147541	chr11	66202545	66206319	MRPL11	0	-	3775	no	no	-0.491625703305185
65005	0.639175257731959	0.268156424581006	chr1	151732122	151736040	MRPL9	0	-	3919	no	no	-1.25313674474285
65008	0.0260089686098655	0.0188902007083825	chr4	78783804	78873944	MRPL1	0	+	90141	yes	down	-0.461371159652104
65010	0.0882352941176471	0.060475161987041	chr3	48663155	48672926	SLC26A6	0	-	9772	no	no	-0.545013120673449
65012	0.0357142857142857	0.0555555555555556	chr12	58013692	58019934	SLC26A10	0	+	6243	no	no	0.637429920615292
65018	0.0648464163822526	0.0481099656357388	chr1	20959947	20978004	PINK1	0	+	18058	no	no	-0.430691079872017
65055	0.0242214532871972	0.0150375939849624	chr2	86441119	86565206	REEP1	0	-	124088	no	no	-0.687711675058115
65056	0.00573833205814843	0.00820549411344988	chr5	56469774	56560506	GPBP1	0	+	90733	no	no	0.515958757211433
65057	0.0949720670391061	0.0254545454545455	chr16	67691414	67694718	ACD	0	-	3305	no	no	-1.8995799503405
65059	0.080503144654088	0.034327009936766	chr2	204298404	204400058	RAPH1	0	-	101655	no	no	-1.22970094316625
65062	0.0897435897435897	0.0630252100840336	chr2	202484906	202508252	TMEM237	0	-	23347	yes	down	-0.509879870894781
65065	0.0285714285714286	0.0108138873079112	chr2	203879601	204082717	NBEAL1	0	+	203117	no	no	-1.40168794561982
65078	0.0605427974947808	0.0353982300884956	chr22	20228937	20255816	RTN4R	0	-	26880	no	no	-0.77427811180658
65080	0.0710382513661202	0.0498533724340176	chr2	224822120	224832431	MRPL44	0	+	10312	no	no	-0.510904967630883
65082	0.120603015075377	0.197916666666667	chr12	122716093	122751068	VPS33A	0	-	34976	no	no	0.714627132544922
65083	0.0567567567567568	0.0251924422673198	chr9	33461350	33473941	NOL6	0	-	12592	yes	down	-1.17180116191595
65084	0.0252808988764045	0.0116748989672205	chr11	86748885	87039876	TMEM135	0	+	290992	no	no	-1.11463769512261
65094	0.118811881188119	0.059748427672956	chr1	227918889	227923112	JMJD4	0	-	4224	yes	down	-0.991706459810131
65095	0.0697247706422018	0.0286532951289398	chr19	10663760	10676702	KRI1	0	-	12943	no	no	-1.28297022510159
65108	1.41269841269841	1.02763819095477	chr1	32799429	32801840	MARCKSL1	0	-	2412	no	no	-0.459121095068382
65109	0.11304347826087	0.0582781456953642	chrX	118967988	118986991	UPF3B	0	-	19004	no	no	-0.955850882771861
65110	0.188235294117647	0.0859259259259259	chr13	115047058	115071291	UPF3A	0	+	24234	no	no	-1.13137176067292
65117	0.127674750356633	0.0548387096774194	chr12	122989189	123011560	RSRC2	0	-	22372	no	no	-1.21920670727753
65123	0.0284005979073244	0.0393939393939394	chr1	153700566	153746555	INTS3	0	+	45990	yes	down	0.472052391093152
65124	0.570063694267516	0.163097199341021	chr2	110371910	110376564	SOWAHC	0	+	4655	yes	up	-1.8053911145487
65125	0.0239593417231365	0.00863800723182001	chr12	862088	1020618	WNK1	0	+	158531	no	no	-1.47181784149349
65220	0.0116931711880262	0.0100045475216007	chr1	1682670	1711508	NADK	0	-	28839	no	no	-0.225010322271905
65244	0.00547045951859956	0.00384381954278778	chr12	49760687	49921209	SPATS2	0	+	160523	no	no	-0.50912141752548
65249	0.0112612612612613	0.0115236875800256	chr19	13906273	13943044	ZSWIM4	0	+	36772	no	no	0.0332340347630767
65250	0.0393208221626452	0.0204081632653061	chr5	37106329	37249530	C5orf42	0	-	143202	no	no	-0.946147141776112
65251	0.0458715596330275	0.0294117647058824	chr19	52392487	52408305	ZNF649	0	-	15819	no	no	-0.641206611360776
65258	0.0331491712707182	0.0325497287522604	chr18	11883471	11908796	MPPE1	0	-	25326	yes	up	-0.0263272824303453
65260	0.115537848605578	0.0776255707762557	chr1	53152013	53164038	COA7	0	-	12026	yes	down	-0.573761659527634
65263	0.361149110807114	0.162468513853904	chr8	144686082	144691784	PYCRL	0	-	5703	no	no	-1.15243446512572
65264	0.139109212934716	0.0626865671641791	chr17	46985730	47006422	UBE2Z	0	+	20693	no	no	-1.14998973763166
65265	0.346938775510204	0.183257918552036	chr8	146277823	146281416	C8orf33	0	+	3594	no	no	-0.920805553641938
65266	0.0345423143350604	0.0289156626506024	chr17	40932648	40949084	WNK4	0	+	16437	yes	up	-0.256513582411257
65975	0.00914076782449726	0.00836431226765799	chr11	8413412	8615836	STK33	0	-	202425	yes	up	-0.128068433209118
65977	0.191082802547771	0.107296137339056	chr2	179345198	179369782	PLEKHA3	0	+	24585	no	no	-0.832599801596447
65979	0.0465020576131687	0.0324110671936759	chr1	28696092	28826881	PHACTR4	0	+	130790	no	no	-0.520808028885633
65980	0.0512016718913271	0.019916142557652	chr5	863849	892939	BRD9	0	-	29091	no	no	-1.36225267219111
65981	0.0937972768532526	0.0412517780938834	chr12	30862485	30907448	CAPRIN2	0	-	44964	no	no	-1.18508973282415
65985	0.016551724137931	0.0101596516690856	chr12	125549924	125627871	AACS	0	+	77948	no	no	-0.704130566465547
65986	0.0377358490566038	0.0297297297297297	chr8	81397853	81438500	ZBTB10	0	+	40648	no	no	-0.344029387315816
65987	0.00873362445414847	0.00623052959501558	chr11	77726760	77757237	KCTD14	0	-	30478	no	no	-0.487225699025359
65988	0.30952380952381	0.260869565217391	chr16	30542778	30546194	ZNF747	0	-	3417	no	no	-0.246721750698189
65989	0.125	0.142857142857143	chr6	43418089	43424370	DLK2	0	-	6282	no	no	0.192645077942396
65991	0.470833333333333	0.176136363636364	chrX	154255063	154285191	FUNDC2	0	+	30129	no	no	-1.41852367505709
65992	0.134868421052632	0.0671785028790787	chr20	3171011	3185295	DDRGK1	0	-	14285	no	no	-1.00548103650804
65996	0.0929368029739777	0.108108108108108	chr19	59086765	59095762	CENPBD1P1	0	+	8998	no	no	0.21815280715295
65998	0.099644128113879	0.0611940298507463	chr11	63527363	63536113	C11orf95	0	-	8751	no	no	-0.703393882563729
65999	0.0524781341107872	0.0326086956521739	chr7	150020295	150035245	LRRC61	0	+	14951	no	no	-0.686459690605357
66004	0.062111801242236	0.0580645161290323	chr8	143845755	143859640	LYNX1	0	-	13886	yes	down	-0.0972106206046704
66008	0.0595238095238095	0.0489795918367347	chr2	202241929	202316319	TRAK2	0	-	74391	no	no	-0.281286110390016
66035	0.0020746887966805	0.00257731958762887	chr22	24198889	24228299	SLC2A11	0	+	29411	no	no	0.312976494042834
66036	0.0809595202398801	0.0364640883977901	chr8	11141999	11185654	MTMR9	0	+	43656	no	no	-1.150724413591
